height,depth,position,value
2.59238431,9.57705471,9.57705471,87
2.593157464,9.576281556,9.576281556,87.99999986
2.593930618,9.575508402,9.575508402,88
2.594703771,9.574735249,9.574735249,88.99999986
2.595476925,9.573962095,9.573962095,89
2.596250079,9.573188941,9.573188941,87.00000027
2.597023232,9.572415788,9.572415788,86.00000014
2.597796386,9.571642634,9.571642634,86
2.59856954,9.57086948,9.57086948,86
2.599342693,9.570096327,9.570096327,86
2.600115847,9.569323173,9.569323173,88.99999959
2.600889001,9.568550019,9.568550019,92.99999946
2.601662154,9.567776866,9.567776866,99.99999905
2.602435308,9.567003712,9.567003712,102.9999996
2.603208462,9.566230558,9.566230558,103
2.603981615,9.565457405,9.565457405,102.0000001
2.604754769,9.564684251,9.564684251,103.9999997
2.605527923,9.563911097,9.563911097,107.9999995
2.606301077,9.563137943,9.563137943,106.0000003
2.60707423,9.56236479,9.56236479,102.0000005
2.607847384,9.561591636,9.561591636,102
2.608620538,9.560818482,9.560818482,103.9999997
2.609393691,9.560045329,9.560045329,101.0000004
2.610166845,9.559272175,9.559272175,98.00000041
2.610939999,9.558499021,9.558499021,98.99999986
2.611713152,9.557725868,9.557725868,103.9999993
2.612486306,9.556952714,9.556952714,106.9999996
2.61325946,9.55617956,9.55617956,109.9999996
2.614032613,9.555406407,9.555406407,113.9999995
2.614805767,9.554633253,9.554633253,120.999999
2.615578921,9.553860099,9.553860099,129.9999988
2.616352074,9.553086946,9.553086946,135.9999992
2.617125228,9.552313792,9.552313792,139.9999995
2.617898382,9.551540638,9.551540638,146.999999
2.618671535,9.550767485,9.550767485,158.9999984
2.619444689,9.549994331,9.549994331,161.9999996
2.620217843,9.549221177,9.549221177,163.9999997
2.620990997,9.548448023,9.548448023,167.9999995
2.62176415,9.54767487,9.54767487,165.0000004
2.622537304,9.546901716,9.546901716,166.9999997
2.623310458,9.546128562,9.546128562,163.0000005
2.624083611,9.545355409,9.545355409,164.9999997
2.624856765,9.544582255,9.544582255,167.9999996
2.625629919,9.543809101,9.543809101,171.9999995
2.626403072,9.543035948,9.543035948,163.0000012
2.627176226,9.542262794,9.542262794,157.0000008
2.62794938,9.54148964,9.54148964,156.0000001
2.628722533,9.540716487,9.540716487,156.9999999
2.629495687,9.539943333,9.539943333,155.0000003
2.630268841,9.539170179,9.539170179,153.0000003
2.631041994,9.538397026,9.538397026,150.0000004
2.631815148,9.537623872,9.537623872,150
2.632588302,9.536850718,9.536850718,150.9999999
2.633361456,9.536077564,9.536077564,151.9999999
2.634134609,9.535304411,9.535304411,152.9999999
2.634907763,9.534531257,9.534531257,154.9999997
2.635680917,9.533758103,9.533758103,153.0000003
2.63645407,9.53298495,9.53298495,153.9999999
2.637227224,9.532211796,9.532211796,153.0000001
2.638000378,9.531438642,9.531438642,153
2.638773531,9.530665489,9.530665489,153
2.639546685,9.529892335,9.529892335,154.9999997
2.640319839,9.529119181,9.529119181,155.9999999
2.641092992,9.528346028,9.528346028,157.9999997
2.641866146,9.527572874,9.527572874,159.9999997
2.6426393,9.52679972,9.52679972,156.0000006
2.643412453,9.526026567,9.526026567,164.9999988
2.644185607,9.525253413,9.525253413,164.0000001
2.644958761,9.524480259,9.524480259,167.9999994
2.645731915,9.523707105,9.523707105,166.0000003
2.646505068,9.522933952,9.522933952,159.000001
2.647278222,9.522160798,9.522160798,149.0000014
2.648051376,9.521387644,9.521387644,137.0000017
2.648824529,9.520614491,9.520614491,137.9999999
2.649597683,9.519841337,9.519841337,140.9999996
2.650370837,9.519068183,9.519068183,142.9999997
2.65114399,9.51829503,9.51829503,147.9999993
2.651917144,9.517521876,9.517521876,146.0000003
2.652690298,9.516748722,9.516748722,146
2.653463451,9.515975569,9.515975569,146.9999999
2.654236605,9.515202415,9.515202415,147
2.655009759,9.514429261,9.514429261,146.0000001
2.655782912,9.513656108,9.513656108,146
2.656556066,9.512882954,9.512882954,146
2.65732922,9.5121098,9.5121098,146
2.658102373,9.511336647,9.511336647,146.9999999
2.658875527,9.510563493,9.510563493,149.9999996
2.659648681,9.509790339,9.509790339,152.9999996
2.660421835,9.509017185,9.509017185,153.9999999
2.661194988,9.508244032,9.508244032,152.0000003
2.661968142,9.507470878,9.507470878,149.0000004
2.662741296,9.506697724,9.506697724,146.0000004
2.663514449,9.505924571,9.505924571,144.0000003
2.664287603,9.505151417,9.505151417,144.9999999
2.665060757,9.504378263,9.504378263,150.9999992
2.66583391,9.50360511,9.50360511,153.9999996
2.666607064,9.502831956,9.502831956,150.0000006
2.667380218,9.502058802,9.502058802,152.9999996
2.668153371,9.501285649,9.501285649,155.9999996
2.668926525,9.500512495,9.500512495,157.9999997
2.669699679,9.499739341,9.499739341,164.999999
2.670472832,9.498966188,9.498966188,160.0000007
2.671245986,9.498193034,9.498193034,156.0000006
2.67201914,9.49741988,9.49741988,158.9999996
2.672792294,9.496646726,9.496646726,162.9999994
2.673565447,9.495873573,9.495873573,164.9999997
2.674338601,9.495100419,9.495100419,165.9999999
2.675111755,9.494327265,9.494327265,165.0000001
2.675884908,9.493554112,9.493554112,164.0000001
2.676658062,9.492780958,9.492780958,165.9999997
2.677431216,9.492007804,9.492007804,166.9999999
2.678204369,9.491234651,9.491234651,167
2.678977523,9.490461497,9.490461497,159.0000011
2.679750677,9.489688343,9.489688343,150.0000013
2.68052383,9.48891519,9.48891519,148.0000003
2.681296984,9.488142036,9.488142036,158.9999985
2.682070138,9.487368882,9.487368882,166.9999989
2.682843291,9.486595729,9.486595729,167.9999999
2.683616445,9.485822575,9.485822575,168
2.684389599,9.485049421,9.485049421,168.9999999
2.685162753,9.484276267,9.484276267,163.0000008
2.685935906,9.483503114,9.483503114,166.9999994
2.68670906,9.48272996,9.48272996,167
2.687482214,9.481956806,9.481956806,167.9999999
2.688255367,9.481183653,9.481183653,168
2.689028521,9.480410499,9.480410499,169.9999997
2.689801675,9.479637345,9.479637345,169.0000001
2.690574828,9.478864192,9.478864192,166.0000004
2.691347982,9.478091038,9.478091038,168.9999996
2.692121136,9.477317884,9.477317884,169
2.692894289,9.476544731,9.476544731,170.9999997
2.693667443,9.475771577,9.475771577,172.9999997
2.694440597,9.474998423,9.474998423,171.0000003
2.69521375,9.47422527,9.47422527,170.0000001
2.695986904,9.473452116,9.473452116,170
2.696760058,9.472678962,9.472678962,166.0000006
2.697533212,9.471905808,9.471905808,166.9999999
2.698306365,9.471132655,9.471132655,168.9999997
2.699079519,9.470359501,9.470359501,169.9999999
2.699852673,9.469586347,9.469586347,170
2.700625826,9.468813194,9.468813194,167.0000004
2.70139898,9.46804004,9.46804004,163.0000006
2.702172134,9.467266886,9.467266886,163.9999999
2.702945287,9.466493733,9.466493733,163.0000001
2.703718441,9.465720579,9.465720579,161.0000003
2.704491595,9.464947425,9.464947425,165.9999993
2.705264748,9.464174272,9.464174272,169.9999994
2.706037902,9.463401118,9.463401118,170.9999999
2.706811056,9.462627964,9.462627964,167.0000006
2.707584209,9.461854811,9.461854811,164.0000004
2.708357363,9.461081657,9.461081657,160.0000006
2.709130517,9.460308503,9.460308503,155.0000007
2.70990367,9.45953535,9.45953535,153.0000003
2.710676824,9.458762196,9.458762196,148.0000007
2.711449978,9.457989042,9.457989042,144.0000006
2.712223132,9.457215888,9.457215888,147.9999994
2.712996285,9.456442735,9.456442735,150.9999996
2.713769439,9.455669581,9.455669581,153.9999996
2.714542593,9.454896427,9.454896427,154
2.715315746,9.454123274,9.454123274,154.9999999
2.7160889,9.45335012,9.45335012,158.9999994
2.716862054,9.452576966,9.452576966,161.9999996
2.717635207,9.451803813,9.451803813,159.0000004
2.718408361,9.451030659,9.451030659,156.0000004
2.719181515,9.450257505,9.450257505,157.9999997
2.719954668,9.449484352,9.449484352,158.9999999
2.720727822,9.448711198,9.448711198,157.0000003
2.721500976,9.447938044,9.447938044,154.0000004
2.722274129,9.447164891,9.447164891,155.9999997
2.723047283,9.446391737,9.446391737,158.9999996
2.723820437,9.445618583,9.445618583,160.9999997
2.724593591,9.444845429,9.444845429,161.9999999
2.725366744,9.444072276,9.444072276,162
2.726139898,9.443299122,9.443299122,163.9999997
2.726913052,9.442525968,9.442525968,161.0000004
2.727686205,9.441752815,9.441752815,162.9999997
2.728459359,9.440979661,9.440979661,167.9999993
2.729232513,9.440206507,9.440206507,168
2.730005666,9.439433354,9.439433354,163.0000007
2.73077882,9.4386602,9.4386602,164.9999997
2.731551974,9.437887046,9.437887046,162.0000004
2.732325127,9.437113893,9.437113893,159.0000004
2.733098281,9.436340739,9.436340739,155.0000006
2.733871435,9.435567585,9.435567585,151.0000006
2.734644588,9.434794432,9.434794432,150.0000001
2.735417742,9.434021278,9.434021278,149.0000001
2.736190896,9.433248124,9.433248124,150.9999997
2.73696405,9.43247497,9.43247497,153.9999996
2.737737203,9.431701817,9.431701817,153.0000001
2.738510357,9.430928663,9.430928663,152.0000001
2.739283511,9.430155509,9.430155509,152.9999999
2.740056664,9.429382356,9.429382356,153
2.740829818,9.428609202,9.428609202,153
2.741602972,9.427836048,9.427836048,153
2.742376125,9.427062895,9.427062895,149.0000006
2.743149279,9.426289741,9.426289741,147.0000003
2.743922433,9.425516587,9.425516587,147.9999999
2.744695586,9.424743434,9.424743434,148.9999999
2.74546874,9.42397028,9.42397028,149
2.746241894,9.423197126,9.423197126,148.0000001
2.747015047,9.422423973,9.422423973,147.0000001
2.747788201,9.421650819,9.421650819,147
2.748561355,9.420877665,9.420877665,145.0000003
2.749334508,9.420104512,9.420104512,144.0000001
2.750107662,9.419331358,9.419331358,144.9999999
2.750880816,9.418558204,9.418558204,144.0000001
2.75165397,9.41778505,9.41778505,144
2.752427123,9.417011897,9.417011897,144
2.753200277,9.416238743,9.416238743,144.9999999
2.753973431,9.415465589,9.415465589,145
2.754746584,9.414692436,9.414692436,145.9999999
2.755519738,9.413919282,9.413919282,146.9999999
2.756292892,9.413146128,9.413146128,144.0000004
2.757066045,9.412372975,9.412372975,140.0000006
2.757839199,9.411599821,9.411599821,140
2.758612353,9.410826667,9.410826667,141.9999997
2.759385506,9.410053514,9.410053514,139.0000004
2.76015866,9.40928036,9.40928036,137.0000003
2.760931814,9.408507206,9.408507206,134.0000004
2.761704967,9.407734053,9.407734053,133.0000001
2.762478121,9.406960899,9.406960899,133
2.763251275,9.406187745,9.406187745,133
2.764024429,9.405414591,9.405414591,133.9999999
2.764797582,9.404641438,9.404641438,134
2.765570736,9.403868284,9.403868284,130.0000006
2.76634389,9.40309513,9.40309513,130
2.767117043,9.402321977,9.402321977,138.9999987
2.767890197,9.401548823,9.401548823,139
2.768663351,9.400775669,9.400775669,138.0000001
2.769436504,9.400002516,9.400002516,138
2.770209658,9.399229362,9.399229362,138.9999999
2.770982812,9.398456208,9.398456208,137.0000003
2.771755965,9.397683055,9.397683055,134.0000004
2.772529119,9.396909901,9.396909901,134.9999999
2.773302273,9.396136747,9.396136747,134.0000001
2.774075426,9.395363594,9.395363594,134
2.77484858,9.39459044,9.39459044,135.9999997
2.775621734,9.393817286,9.393817286,134.0000003
2.776394888,9.393044132,9.393044132,130.0000006
2.777168041,9.392270979,9.392270979,130
2.777941195,9.391497825,9.391497825,135.9999991
2.778714349,9.390724671,9.390724671,137.9999997
2.779487502,9.389951518,9.389951518,138
2.780260656,9.389178364,9.389178364,137.0000001
2.78103381,9.38840521,9.38840521,139.9999996
2.781806963,9.387632057,9.387632057,140
2.782580117,9.386858903,9.386858903,138.0000003
2.783353271,9.386085749,9.386085749,141.9999994
2.784126424,9.385312596,9.385312596,147.9999991
2.784899578,9.384539442,9.384539442,150.9999996
2.785672732,9.383766288,9.383766288,161.9999984
2.786445885,9.382993135,9.382993135,139.0000034
2.787219039,9.382219981,9.382219981,135.0000006
2.787992193,9.381446827,9.381446827,136.9999997
2.788765346,9.380673674,9.380673674,137.9999999
2.7895385,9.37990052,9.37990052,138.9999999
2.790311654,9.379127366,9.379127366,141.9999996
2.791084808,9.378354212,9.378354212,143.9999997
2.791857961,9.377581059,9.377581059,144
2.792631115,9.376807905,9.376807905,143.0000001
2.793404269,9.376034751,9.376034751,142.0000001
2.794177422,9.375261598,9.375261598,140.0000003
2.794950576,9.374488444,9.374488444,140
2.79572373,9.37371529,9.37371529,141.9999997
2.796496883,9.372942137,9.372942137,145.9999994
2.797270037,9.372168983,9.372168983,150.9999993
2.798043191,9.371395829,9.371395829,153.9999996
2.798816344,9.370622676,9.370622676,154.9999999
2.799589498,9.369849522,9.369849522,154.0000001
2.800362652,9.369076368,9.369076368,153.0000001
2.801135805,9.368303215,9.368303215,152.0000001
2.801908959,9.367530061,9.367530061,151.0000001
2.802682113,9.366756907,9.366756907,151
2.803455267,9.365983753,9.365983753,151
2.80422842,9.3652106,9.3652106,151.9999999
2.805001574,9.364437446,9.364437446,152.9999999
2.805774728,9.363664292,9.363664292,154.9999997
2.806547881,9.362891139,9.362891139,156.9999997
2.807321035,9.362117985,9.362117985,158.9999997
2.808094189,9.361344831,9.361344831,161.9999996
2.808867342,9.360571678,9.360571678,162.9999999
2.809640496,9.359798524,9.359798524,162.0000001
2.81041365,9.35902537,9.35902537,162.9999999
2.811186803,9.358252217,9.358252217,166.9999994
2.811959957,9.357479063,9.357479063,167.9999999
2.812733111,9.356705909,9.356705909,166.0000003
2.813506264,9.355932756,9.355932756,162.0000006
2.814279418,9.355159602,9.355159602,154.0000012
2.815052572,9.354386448,9.354386448,146.0000012
2.815825726,9.353613294,9.353613294,147.9999997
2.816598879,9.352840141,9.352840141,152.9999993
2.817372033,9.352066987,9.352066987,155.9999996
2.818145187,9.351293833,9.351293833,159.9999994
2.81891834,9.35052068,9.35052068,161.9999997
2.819691494,9.349747526,9.349747526,162.9999999
2.820464648,9.348974372,9.348974372,162.0000001
2.821237801,9.348201219,9.348201219,162
2.822010955,9.347428065,9.347428065,159.0000004
2.822784109,9.346654911,9.346654911,159
2.823557262,9.345881758,9.345881758,159.9999999
2.824330416,9.345108604,9.345108604,160
2.82510357,9.34433545,9.34433545,160.9999999
2.825876723,9.343562297,9.343562297,161
2.826649877,9.342789143,9.342789143,161.9999999
2.827423031,9.342015989,9.342015989,161.0000001
2.828196184,9.341242836,9.341242836,160.0000001
2.828969338,9.340469682,9.340469682,160.9999999
2.829742492,9.339696528,9.339696528,161.9999999
2.830515646,9.338923374,9.338923374,162
2.831288799,9.338150221,9.338150221,161.0000001
2.832061953,9.337377067,9.337377067,161
2.832835107,9.336603913,9.336603913,161
2.83360826,9.33583076,9.33583076,161.9999999
2.834381414,9.335057606,9.335057606,163.9999997
2.835154568,9.334284452,9.334284452,166.9999996
2.835927721,9.333511299,9.333511299,170.9999994
2.836700875,9.332738145,9.332738145,171.9999999
2.837474029,9.331964991,9.331964991,172.9999999
2.838247182,9.331191838,9.331191838,171.0000003
2.839020336,9.330418684,9.330418684,169.0000003
2.83979349,9.32964553,9.32964553,167.0000003
2.840566643,9.328872377,9.328872377,166.0000001
2.841339797,9.328099223,9.328099223,165.0000001
2.842112951,9.327326069,9.327326069,165
2.842886105,9.326552915,9.326552915,165
2.843659258,9.325779762,9.325779762,165
2.844432412,9.325006608,9.325006608,164.0000001
2.845205566,9.324233454,9.324233454,163.0000001
2.845978719,9.323460301,9.323460301,161.0000003
2.846751873,9.322687147,9.322687147,159.0000003
2.847525027,9.321913993,9.321913993,159.9999999
2.84829818,9.32114084,9.32114084,163.9999994
2.849071334,9.320367686,9.320367686,166.9999996
2.849844488,9.319594532,9.319594532,167
2.850617641,9.318821379,9.318821379,166.0000001
2.851390795,9.318048225,9.318048225,165.0000001
2.852163949,9.317275071,9.317275071,165.9999999
2.852937102,9.316501918,9.316501918,167.9999997
2.853710256,9.315728764,9.315728764,167.0000001
2.85448341,9.31495561,9.31495561,166.0000001
2.855256564,9.314182456,9.314182456,165.0000001
2.856029717,9.313409303,9.313409303,163.0000003
2.856802871,9.312636149,9.312636149,162.0000001
2.857576025,9.311862995,9.311862995,159.0000004
2.858349178,9.311089842,9.311089842,159
2.859122332,9.310316688,9.310316688,160.9999997
2.859895486,9.309543534,9.309543534,161
2.860668639,9.308770381,9.308770381,161
2.861441793,9.307997227,9.307997227,158.0000004
2.862214947,9.307224073,9.307224073,155.0000004
2.8629881,9.30645092,9.30645092,153.0000003
2.863761254,9.305677766,9.305677766,156.9999994
2.864534408,9.304904612,9.304904612,159.9999996
2.865307561,9.304131459,9.304131459,160.9999999
2.866080715,9.303358305,9.303358305,158.0000004
2.866853869,9.302585151,9.302585151,156.0000003
2.867627022,9.301811998,9.301811998,157.9999997
2.868400176,9.301038844,9.301038844,163.9999991
2.86917333,9.30026569,9.30026569,168.9999993
2.869946484,9.299492536,9.299492536,171.9999995
2.870719637,9.298719383,9.298719383,172.9999998
2.871492791,9.297946229,9.297946229,174.9999997
2.872265945,9.297173075,9.297173075,175.9999998
2.873039098,9.296399922,9.296399922,176.9999998
2.873812252,9.295626768,9.295626768,179.9999995
2.874585406,9.294853614,9.294853614,180
2.875358559,9.294080461,9.294080461,180
2.876131713,9.293307307,9.293307307,180.9999998
2.876904867,9.292534153,9.292534153,180.0000002
2.87767802,9.291761,9.291761,177.0000005
2.878451174,9.290987846,9.290987846,179.9999995
2.879224328,9.290214692,9.290214692,180.9999998
2.879997481,9.289441539,9.289441539,180.0000002
2.880770635,9.288668385,9.288668385,178.0000003
2.881543789,9.287895231,9.287895231,177.0000002
2.882316943,9.287122077,9.287122077,176.0000002
2.883090096,9.286348924,9.286348924,176
2.88386325,9.28557577,9.28557577,176
2.884636404,9.284802616,9.284802616,175.0000002
2.885409557,9.284029463,9.284029463,174.0000002
2.886182711,9.283256309,9.283256309,172.0000003
2.886955865,9.282483155,9.282483155,171.0000002
2.887729018,9.281710002,9.281710002,169.0000003
2.888502172,9.280936848,9.280936848,167.0000003
2.889275326,9.280163694,9.280163694,166.0000002
2.890048479,9.279390541,9.279390541,161.0000008
2.890821633,9.278617387,9.278617387,149.0000018
2.891594787,9.277844233,9.277844233,135.0000021
2.89236794,9.27707108,9.27707108,129.0000009
2.893141094,9.276297926,9.276297926,125.0000006
2.893914248,9.275524772,9.275524772,123.0000003
2.894687402,9.274751618,9.274751618,123
2.895460555,9.273978465,9.273978465,124.9999997
2.896233709,9.273205311,9.273205311,125.9999998
2.897006863,9.272432157,9.272432157,125.0000002
2.897780016,9.271659004,9.271659004,125
2.89855317,9.27088585,9.27088585,125.9999998
2.899326324,9.270112696,9.270112696,130.9999992
2.900099477,9.269339543,9.269339543,139.9999986
2.900872631,9.268566389,9.268566389,152.999998
2.901645785,9.267793235,9.267793235,161.9999986
2.902418938,9.267020082,9.267020082,165.9999994
2.903192092,9.266246928,9.266246928,169.9999994
2.903965246,9.265473774,9.265473774,172.9999995
2.904738399,9.264700621,9.264700621,173
2.905511553,9.263927467,9.263927467,180.9999988
2.906284707,9.263154313,9.263154313,188.9999988
2.90705786,9.26238116,9.26238116,196.9999988
2.907831014,9.261608006,9.261608006,203.9999989
2.908604168,9.260834852,9.260834852,200.0000006
2.909377322,9.260061698,9.260061698,196.0000006
2.910150475,9.259288545,9.259288545,196
2.910923629,9.258515391,9.258515391,184.0000018
2.911696783,9.257742237,9.257742237,181.0000005
2.912469936,9.256969084,9.256969084,179.0000003
2.91324309,9.25619593,9.25619593,176.0000005
2.914016244,9.255422776,9.255422776,170.0000009
2.914789397,9.254649623,9.254649623,166.0000006
2.915562551,9.253876469,9.253876469,164.0000003
2.916335705,9.253103315,9.253103315,164
2.917108858,9.252330162,9.252330162,164
2.917882012,9.251557008,9.251557008,163.0000002
2.918655166,9.250783854,9.250783854,162.0000002
2.919428319,9.250010701,9.250010701,162.9999998
2.920201473,9.249237547,9.249237547,164.9999997
2.920974627,9.248464393,9.248464393,165
2.921747781,9.247691239,9.247691239,164.0000002
2.922520934,9.246918086,9.246918086,163.0000002
2.923294088,9.246144932,9.246144932,162.0000002
2.924067242,9.245371778,9.245371778,162
2.924840395,9.244598625,9.244598625,162
2.925613549,9.243825471,9.243825471,163.9999997
2.926386703,9.243052317,9.243052317,164.9999998
2.927159856,9.242279164,9.242279164,165
2.92793301,9.24150601,9.24150601,165
2.928706164,9.240732856,9.240732856,165
2.929479317,9.239959703,9.239959703,165.9999998
2.930252471,9.239186549,9.239186549,169.9999994
2.931025625,9.238413395,9.238413395,175.9999991
2.931798778,9.237640242,9.237640242,179.9999994
2.932571932,9.236867088,9.236867088,180.9999998
2.933345086,9.236093934,9.236093934,175.0000009
2.93411824,9.23532078,9.23532078,165.0000015
2.934891393,9.234547627,9.234547627,154.0000017
2.935664547,9.233774473,9.233774473,154
2.936437701,9.233001319,9.233001319,156.9999995
2.937210854,9.232228166,9.232228166,157.9999998
2.937984008,9.231455012,9.231455012,157.0000002
2.938757162,9.230681858,9.230681858,157.9999998
2.939530315,9.229908705,9.229908705,158
2.940303469,9.229135551,9.229135551,157.0000002
2.941076623,9.228362397,9.228362397,157.9999998
2.941849776,9.227589244,9.227589244,160.9999995
2.94262293,9.22681609,9.22681609,162.9999997
2.943396084,9.226042936,9.226042936,161.0000003
2.944169237,9.225269783,9.225269783,159.0000003
2.944942391,9.224496629,9.224496629,156.0000005
2.945715545,9.223723475,9.223723475,156.9999998
2.946488698,9.222950322,9.222950322,159.9999995
2.947261852,9.222177168,9.222177168,160
2.948035006,9.221404014,9.221404014,160.9999998
2.94880816,9.22063086,9.22063086,162.9999997
2.949581313,9.219857707,9.219857707,168.9999991
2.950354467,9.219084553,9.219084553,172.9999994
2.951127621,9.218311399,9.218311399,173.9999998
2.951900774,9.217538246,9.217538246,172.0000003
2.952673928,9.216765092,9.216765092,169.0000005
2.953447082,9.215991938,9.215991938,166.0000005
2.954220235,9.215218785,9.215218785,163.0000005
2.954993389,9.214445631,9.214445631,162.0000002
2.955766543,9.213672477,9.213672477,162
2.956539696,9.212899324,9.212899324,162.9999998
2.95731285,9.21212617,9.21212617,161.0000003
2.958086004,9.211353016,9.211353016,159.0000003
2.958859157,9.210579863,9.210579863,162.9999994
2.959632311,9.209806709,9.209806709,163.9999998
2.960405465,9.209033555,9.209033555,163.0000002
2.961178619,9.208260401,9.208260401,163
2.961951772,9.207487248,9.207487248,162.0000002
2.962724926,9.206714094,9.206714094,162.9999998
2.96349808,9.20594094,9.20594094,162.0000002
2.964271233,9.205167787,9.205167787,160.0000003
2.965044387,9.204394633,9.204394633,160
2.965817541,9.203621479,9.203621479,161.9999997
2.966590694,9.202848326,9.202848326,162.9999998
2.967363848,9.202075172,9.202075172,162.0000002
2.968137002,9.201302018,9.201302018,162
2.968910155,9.200528865,9.200528865,162.9999998
2.969683309,9.199755711,9.199755711,163.9999998
2.970456463,9.198982557,9.198982557,166.9999995
2.971229616,9.198209404,9.198209404,169.9999995
2.97200277,9.19743625,9.19743625,170.9999998
2.972775924,9.196663096,9.196663096,171
2.973549078,9.195889942,9.195889942,170.0000002
2.974322231,9.195116789,9.195116789,170
2.975095385,9.194343635,9.194343635,171.9999997
2.975868539,9.193570481,9.193570481,173.9999997
2.976641692,9.192797328,9.192797328,174
2.977414846,9.192024174,9.192024174,173.0000002
2.978188,9.19125102,9.19125102,173
2.978961153,9.190477867,9.190477867,173.9999998
2.979734307,9.189704713,9.189704713,174.9999998
2.980507461,9.188931559,9.188931559,179.9999992
2.981280614,9.188158406,9.188158406,183.9999994
2.982053768,9.187385252,9.187385252,186.9999995
2.982826922,9.186612098,9.186612098,185.0000003
2.983600075,9.185838945,9.185838945,184.0000002
2.984373229,9.185065791,9.185065791,183.0000002
2.985146383,9.184292637,9.184292637,178.0000008
2.985919536,9.183519484,9.183519484,171.0000011
2.98669269,9.18274633,9.18274633,162.0000014
2.987465844,9.181973176,9.181973176,152.0000016
2.988238998,9.181200022,9.181200022,146.0000009
2.989012151,9.180426869,9.180426869,147.9999997
2.989785305,9.179653715,9.179653715,151.9999994
2.990558459,9.178880561,9.178880561,152.9999998
2.991331612,9.178107408,9.178107408,154.9999997
2.992104766,9.177334254,9.177334254,159.9999992
2.99287792,9.1765611,9.1765611,166.9999989
2.993651073,9.175787947,9.175787947,172.9999991
2.994424227,9.175014793,9.175014793,173
2.995197381,9.174241639,9.174241639,173
2.995970534,9.173468486,9.173468486,173.9999998
2.996743688,9.172695332,9.172695332,175.9999997
2.997516842,9.171922178,9.171922178,176.9999998
2.998289995,9.171149025,9.171149025,176.0000002
2.999063149,9.170375871,9.170375871,175.0000002
2.999836303,9.169602717,9.169602717,174.0000002
3.000609457,9.168829563,9.168829563,174
3.00138261,9.16805641,9.16805641,174.9999998
3.002155764,9.167283256,9.167283256,175.9999998
3.002928918,9.166510102,9.166510102,175.0000002
3.003702071,9.165736949,9.165736949,175
3.004475225,9.164963795,9.164963795,175
3.005248379,9.164190641,9.164190641,175
3.006021532,9.163417488,9.163417488,176.9999997
3.006794686,9.162644334,9.162644334,177.9999998
3.00756784,9.16187118,9.16187118,178.9999998
3.008340993,9.161098027,9.161098027,181.9999995
3.009114147,9.160324873,9.160324873,186.9999992
3.009887301,9.159551719,9.159551719,187.9999998
3.010660454,9.158778566,9.158778566,186.0000003
3.011433608,9.158005412,9.158005412,186
3.012206762,9.157232258,9.157232258,180.0000009
3.012979916,9.156459104,9.156459104,183.9999994
3.013753069,9.155685951,9.155685951,193.9999984
3.014526223,9.154912797,9.154912797,204.9999983
3.015299377,9.154139643,9.154139643,201.0000006
3.01607253,9.15336649,9.15336649,193.0000013
3.016845684,9.152593336,9.152593336,188.0000008
3.017618838,9.151820182,9.151820182,183.0000008
3.018391991,9.151047029,9.151047029,180.0000005
3.019165145,9.150273875,9.150273875,179.0000002
3.019938299,9.149500721,9.149500721,177.0000003
3.020711452,9.148727568,9.148727568,174.0000005
3.021484606,9.147954414,9.147954414,174
3.02225776,9.14718126,9.14718126,174
3.023030913,9.146408107,9.146408107,174
3.023804067,9.145634953,9.145634953,173.0000002
3.024577221,9.144861799,9.144861799,171.0000003
3.025350374,9.144088646,9.144088646,170.0000002
3.026123528,9.143315492,9.143315492,170.9999998
3.026896682,9.142542338,9.142542338,171.9999998
3.027669836,9.141769184,9.141769184,170.0000003
3.028442989,9.140996031,9.140996031,170
3.029216143,9.140222877,9.140222877,170.9999998
3.029989297,9.139449723,9.139449723,172.9999997
3.03076245,9.13867657,9.13867657,174.9999997
3.031535604,9.137903416,9.137903416,175.9999998
3.032308758,9.137130262,9.137130262,172.0000006
3.033081911,9.136357109,9.136357109,167.0000008
3.033855065,9.135583955,9.135583955,163.0000006
3.034628219,9.134810801,9.134810801,158.0000008
3.035401372,9.134037648,9.134037648,156.0000003
3.036174526,9.133264494,9.133264494,155.0000002
3.03694768,9.13249134,9.13249134,154.0000002
3.037720833,9.131718187,9.131718187,154
3.038493987,9.130945033,9.130945033,150.0000006
3.039267141,9.130171879,9.130171879,150.9999998
3.040040295,9.129398725,9.129398725,151.9999998
3.040813448,9.128625572,9.128625572,149.0000005
3.041586602,9.127852418,9.127852418,148.0000002
3.042359756,9.127079264,9.127079264,148.9999998
3.043132909,9.126306111,9.126306111,150.9999997
3.043906063,9.125532957,9.125532957,150.0000002
3.044679217,9.124759803,9.124759803,149.0000002
3.04545237,9.12398665,9.12398665,149
3.046225524,9.123213496,9.123213496,149
3.046998678,9.122440342,9.122440342,149
3.047771831,9.121667189,9.121667189,149.9999998
3.048544985,9.120894035,9.120894035,151.9999997
3.049318139,9.120120881,9.120120881,154.9999995
3.050091292,9.119347728,9.119347728,158.9999994
3.050864446,9.118574574,9.118574574,163.9999992
3.0516376,9.11780142,9.11780142,166.9999995
3.052410754,9.117028266,9.117028266,167
3.053183907,9.116255113,9.116255113,164.0000005
3.053957061,9.115481959,9.115481959,164
3.054730215,9.114708805,9.114708805,163.0000002
3.055503368,9.113935652,9.113935652,160.0000005
3.056276522,9.113162498,9.113162498,153.0000011
